Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Mon Dec 23,02:00,GMT,nzd,NZD Money Supply M3 (YoY),Low,6.7%,,6.6%
Mon Dec 23,07:00,GMT,eur,EUR German Import Price Index (MoM),Low,0.1%,-0.1%,-0.7%
Mon Dec 23,07:00,GMT,eur,EUR German Import Price Index (YoY),Low,-2.9%,-3.1%,-3.0%
Mon Dec 23,07:00,GMT,chf,CHF UBS Consumption Indicator,Medium,1.43,,1.26
Mon Dec 23,08:00,GMT,chf,CHF Money Supply M3 (YoY),Low,8.5%,,8.9%
Mon Dec 23,13:30,GMT,cad,CAD Gross Domestic Product (MoM),Medium,0.2%,0.3%,0.3%
Mon Dec 23,13:30,GMT,cad,CAD Gross Domestic Product (YoY),High,2.7%,,2.4%
Mon Dec 23,13:30,GMT,cad,CAD Average Weekly Earnings YoY,Low,1.4%,,1.4%
Mon Dec 23,13:30,GMT,usd,USD Chicago Fed Nat Activity Index,Low,0.60,0.30,-0.07
Mon Dec 23,13:30,GMT,usd,USD Personal Income,Medium,0.2%,0.5%,-0.1%
Mon Dec 23,13:30,GMT,usd,USD Personal Spending,Medium,0.5%,0.5%,0.4%
Mon Dec 23,13:30,GMT,usd,USD Personal Consumption Expenditure Deflator (MoM),Low,0.0%,0.1%,0.0%
Mon Dec 23,13:30,GMT,usd,USD Personal Consumption Expenditure Deflator (YoY),Low,0.9%,0.9%,0.7%
Mon Dec 23,13:30,GMT,usd,USD Personal Consumption Expenditure Core (MoM),Low,0.1%,0.1%,0.1%
Mon Dec 23,13:30,GMT,usd,USD Personal Consumption Expenditure Core (YoY),Medium,1.1%,1.2%,1.1%
Mon Dec 23,14:55,GMT,usd,USD U. of Michigan Confidence,Medium,82.5,83.0,82.5
Tue Dec 24,05:00,GMT,JPY,JPY Bank of Japan's Monthly Economic Report for December,Medium,,,
Tue Dec 24,09:30,GMT,gbp,GBP BBA Loans for House Purchase,Medium,45044,44400,43315
Tue Dec 24,12:00,GMT,usd,USD MBA Mortgage Applications,Medium,-6.3%,,-5.5%
Tue Dec 24,13:30,GMT,usd,USD Durable Goods Orders,High,3.5%,2.0%,-0.7%
Tue Dec 24,13:30,GMT,usd,USD Durables Ex Transportation,Medium,1.2%,0.7%,0.7%
Tue Dec 24,13:30,GMT,usd,USD Cap Goods Orders Nondef Ex Air,Low,4.5%,0.7%,-0.7%
Tue Dec 24,13:30,GMT,usd,USD Cap Goods Ship Nondef Ex Air,Low,2.8%,1.0%,-0.4%
Tue Dec 24,14:00,GMT,usd,USD House Price Index (MoM),Medium,0.5%,0.5%,0.3%
Tue Dec 24,15:00,GMT,usd,USD New Home Sales,Low,464K,440K,474K
Tue Dec 24,15:00,GMT,usd,USD New Home Sales (MoM),Medium,-2.1%,-0.9%,17.6%
Tue Dec 24,15:00,GMT,usd,USD Richmond Fed Manufacturing Index,Low,13,10,13
Tue Dec 24,23:50,GMT,jpy,JPY Corporate Service Price (YoY),Low,1.0%,0.8%,0.8%
Wed Dec 25,04:00,GMT,JPY,JPY BOJ Governor Kuroda Speaks at Keidanren,Medium,,,
Wed Dec 25,23:50,GMT,JPY,JPY Bank of Japan November 20-21 meeting minutes,Medium,,,
Thu Dec 26,05:00,GMT,jpy,JPY Housing Starts (YoY),Medium,14.1%,9.2%,7.1%
Thu Dec 26,05:00,GMT,jpy,JPY Annualized Housing Starts,Low,1.033M,0.989M,1.037M
Thu Dec 26,05:00,GMT,jpy,JPY Construction Orders (YoY),Low,2.2%,,61.1%
Thu Dec 26,05:00,GMT,jpy,JPY Small Business Confidence,Medium,51.1,,51.1
Thu Dec 26,13:30,GMT,usd,USD Initial Jobless Claims,Medium,338K,345K,380K
Thu Dec 26,13:30,GMT,usd,USD Continuing Claims,Low,2923K,2827K,2877K
Thu Dec 26,23:15,GMT,jpy,JPY Nomura/JMMA Manufacturing Purchasing Manager Index,Medium,55.2,,55.1
Thu Dec 26,23:30,GMT,jpy,JPY Household Spending (YoY),Medium,0.2%,1.8%,0.9%
Thu Dec 26,23:30,GMT,jpy,JPY Jobless Rate,Medium,4.0%,3.9%,4.0%
Thu Dec 26,23:30,GMT,jpy,JPY Job-To-Applicant Ratio,Low,1.00,0.99,0.98
Thu Dec 26,23:30,GMT,jpy,JPY National Consumer Price Index (YoY),High,1.5%,1.5%,1.1%
Thu Dec 26,23:30,GMT,jpy,JPY National Consumer Price Index Ex-Fresh Food (YoY),Medium,1.2%,1.1%,0.9%
Thu Dec 26,23:30,GMT,jpy,"JPY National Consumer Price Index Ex Food, Energy (YoY)",Medium,0.6%,0.5%,0.3%
Thu Dec 26,23:30,GMT,jpy,JPY Tokyo Consumer Price Index (YoY),Low,0.9%,0.9%,0.9%
Thu Dec 26,23:30,GMT,jpy,JPY Tokyo Consumer Price Index Ex-Fresh Food (YoY),Low,0.7%,0.7%,0.6%
Thu Dec 26,23:30,GMT,jpy,"JPY Tokyo Consumer Price Index Ex Food, Energy (YoY)",Low,0.3%,0.3%,0.2%
Thu Dec 26,23:50,GMT,jpy,JPY Industrial Production (MoM),Low,0.1%,0.4%,1.0%
Thu Dec 26,23:50,GMT,jpy,JPY Industrial Production (YoY),Medium,5.0%,5.4%,5.4%
Thu Dec 26,23:50,GMT,jpy,JPY Retail Trade (YoY),Medium,4.0%,3.0%,2.4%
Thu Dec 26,23:50,GMT,jpy,JPY Retail Trade s.a. (MoM),Low,1.9%,1.0%,-0.9%
Thu Dec 26,23:50,GMT,jpy,JPY Large Retailers' Sales,Medium,0.6%,0.7%,-0.1%
