Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Mon Jul 23,,,JPY,JPY Cabinet Office Monthly Economic Report,Medium,,,
Mon Jul 23,01:30,GMT,aud,AUD Producer Price Index (QoQ),Medium,0.5%,0.3%,-0.3%
Mon Jul 23,01:30,GMT,aud,AUD Producer Price Index (YoY),Medium,1.1%,1.0%,1.4%
Mon Jul 23,05:00,GMT,jpy,JPY Supermarket Sales (YoY),Low,-3.9%,,-1.7%
Mon Jul 23,07:00,GMT,chf,CHF Money Supply M3 (YoY),Low,7.4%,,6.3%
Mon Jul 23,12:30,GMT,usd,USD Chicago Fed Nat Activity Index,Medium,-0.15,,-0.48
Mon Jul 23,14:00,GMT,eur,EUR Euro-Zone Consumer Confidence,Medium,-21.6,-20.0,-19.8
Mon Jul 23,23:00,GMT,USD,USD Fed's Raskin Speaks on Community Banking in Colorado,Low,,,
Tue Jul 24,02:00,GMT,cny,CNY Conference Board China June Leading Economic Index (JUN),Low,234.9,,234.7
Tue Jul 24,02:30,GMT,cny,CNY HSBC Flash Manufacturing PMI,Medium,49.5,,48.2
Tue Jul 24,05:03,GMT,jpy,JPY Small Business Confidence ,Low,46.6,,46.2
Tue Jul 24,06:45,GMT,eur,EUR French Production Outlook Indicator ,Low,-45,-35,-35
Tue Jul 24,06:45,GMT,eur,EUR French Own - Company Production Outlook,Low,-8,-6,-5
Tue Jul 24,06:45,GMT,eur,EUR French Business Confidence Indicator,Medium,90,92,91
Tue Jul 24,07:00,GMT,eur,EUR French Purchasing Manager Index Manufacturing,Low,43.6,45.5,45.2
Tue Jul 24,07:00,GMT,eur,EUR French Purchasing Manager Index Services,Low,50.2,47.5,47.9
Tue Jul 24,07:30,GMT,eur,EUR German Purchasing Manager Index Manufacturing,Medium,43.3,45.1,45
Tue Jul 24,07:30,GMT,eur,EUR German Purchasing Manager Index Services,Medium,49.7,50,49.9
Tue Jul 24,08:00,GMT,eur,EUR Euro-Zone Purchasing Manager Index Composite,Medium,46.4,46.4,46.4
Tue Jul 24,08:00,GMT,eur,EUR Euro-Zone Purchasing Manager Index Manufacturing,Medium,44.1,45.2,45.1
Tue Jul 24,08:00,GMT,eur,EUR Euro-Zone Purchasing Manager Index Services,Medium,47.6,47.1,47.1
Tue Jul 24,08:30,GMT,gbp,GBP BBA Loans for House Purchase,Medium,26269,31200,29567
Tue Jul 24,12:30,GMT,cad,CAD Retail Sales (MoM),Medium,0.3%,0.5%,-0.6%
Tue Jul 24,12:30,GMT,cad,CAD Retail Sales Less Autos (MoM),Low,0.5%,0.1%,-0.4%
Tue Jul 24,12:58,GMT,usd,USD Markit US PMI Preliminary,Medium,51.8,52.0,52.5
Tue Jul 24,14:00,GMT,usd,USD Richmond Fed Manufacturing Index,Low,-17,-1,-1
Tue Jul 24,14:00,GMT,usd,USD House Price Index (MoM),Medium,0.8%,0.4%,0.7%
Tue Jul 24,22:45,GMT,nzd,NZD Trade Balance (New Zealand dollars),Medium,331M,2M,232M
Tue Jul 24,22:45,GMT,nzd,NZD Exports (New Zealand dollars),Low,4.20B,3.83B,4.41B
Tue Jul 24,22:45,GMT,nzd,NZD Imports (New Zealand dollars),Low,3.87B,3.82B,4.18B
Tue Jul 24,22:45,GMT,nzd,NZD Balance (YTD) (New Zealand dollars),Medium,-747M,-1001M,-876M
Tue Jul 24,23:50,GMT,jpy,JPY Adjusted Merchandise Trade Balance (Yen),Low,-¥300.8B,-¥402.0B,-¥618.3B
Tue Jul 24,23:50,GMT,jpy,JPY Merchandise Trade Exports (YoY),Low,-2.3,-3,10
