Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun Nov 11,,,eur,EUR Greek Parliament Votes on 2013 Budget,High,,,
Sun Nov 11,23:50,GMT,jpy,JPY Gross Domestic Product Annualized,High,-3.5%,-3.4%,0.3%
Sun Nov 11,23:50,GMT,jpy,JPY Nominal Gross Domestic Product (QoQ),High,-0.9%,-0.9%,-0.3%
Sun Nov 11,23:50,GMT,jpy,JPY Gross Domestic Product Deflator (YoY),Low,-0.7%,-0.7%,-0.9%
Sun Nov 11,23:50,GMT,jpy,JPY Gross Domestic Product (QoQ),High,-0.9%,-0.9%,0.1%
Sun Nov 11,23:50,GMT,jpy,JPY Domestic Corporate Goods Price Index (YoY),Low,-1.0%,-0.8%,-1.5%
Sun Nov 11,23:50,GMT,jpy,JPY Domestic Corporate Goods Price Index (MoM),Low,-0.3%,-0.2%,0.2%
Sun Nov 11,23:50,GMT,jpy,JPY Loans & Discounts Corp (YoY),Low,0.25%,,0.24%
Sun Nov 11,23:50,GMT,jpy,JPY Tertiary Industry Index (MoM),Medium,0.3%,-0.1%,0.3%
Mon Nov 12,00:30,GMT,aud,AUD RBA Credit Card Balances,Low,$A49.1B,,$A49.2B
Mon Nov 12,00:30,GMT,aud,AUD RBA Credit Card Purchases,Low,$A19.5B,,$A21.7B
Mon Nov 12,00:30,GMT,aud,AUD Home Loans,Medium,0.9%,1.0%,2.1%
Mon Nov 12,00:30,GMT,aud,AUD Investment Lending,Low,8.6%,,-0.4%
Mon Nov 12,00:30,GMT,aud,AUD Value of Loans (MoM),Low,1.5%,,1.5%
Mon Nov 12,02:00,GMT,cny,CNY New Yuan Loans (OCT),Low,505.2B,590.0B,623.2B
Mon Nov 12,02:30,GMT,JPY,JPY BOJ Governor Shirakawa Speaks at Kisaragi-kai Meeting,Low,,,
Mon Nov 12,06:00,GMT,jpy,JPY Machine Tool Orders (YoY),Medium,-6.7%,,-2.8%
Mon Nov 12,07:00,GMT,eur,EUR German Wholesale Price Index (YoY),Low,4.6%,,4.2%
Mon Nov 12,07:00,GMT,eur,EUR German Wholesale Price Index (MoM),Low,-0.6%,,1.3%
Mon Nov 12,08:00,GMT,cny,CNY Money Supply - M0 (YoY),Medium,10.5%,12.9%,13.3%
Mon Nov 12,08:00,GMT,cny,CNY Money Supply - M1 (YoY),Medium,6.1%,7.1%,7.3%
Mon Nov 12,08:00,GMT,cny,CNY Money Supply - M2 (YoY),Medium,14.1%,14.5%,14.8%
Mon Nov 12,16:00,GMT,eur,EUR Euro-Area Finance Ministers Meet in Brussels,High,,,
Mon Nov 12,21:45,GMT,nzd,NZD Food Prices (MoM),Low,-0.6%,,-0.9%
Tue Nov 13,,,usd,USD The Network of Central Banks and Finance Ministries Meet,Medium,,,
Tue Nov 13,00:01,GMT,gbp,GBP RICS House Price Balance,Medium,-7%,-15%,-14%
