Date,Time,Time Zone,Currency,Event,Importance,Actual,Forecast,Previous
Sun May 06,,,eur,EUR French Presidential Election,High,,,
Sun May 06,,,eur,EUR Greek Parliamentary Election,High,,,
Sun May 06,23:30,GMT,aud,AUD AiG Performance of Construction Index,Medium,34.9,,36.2
Mon May 07,01:30,GMT,aud,AUD Building Approvals (MoM),Low,7.4%,3.0%,-8.8%
Mon May 07,01:30,GMT,aud,AUD Building Approvals (YoY),Low,-15.0%,-18.0%,-15.2%
Mon May 07,01:30,GMT,aud,AUD NAB Business Conditions,Low,0,,3
Mon May 07,01:30,GMT,aud,AUD NAB Business Confidence,Medium,4,,3
Mon May 07,01:30,GMT,aud,AUD ANZ Job Advertisements (MoM),Low,-3.1%,,0.7%
Mon May 07,01:30,GMT,aud,AUD Retail Sales s.a. (MoM),Medium,0.9%,0.2%,0.3%
Mon May 07,01:30,GMT,aud,AUD Retail Sales Ex Inflation(QoQ),Medium,1.8%,0.4%,0.5%
Mon May 07,05:45,GMT,chf,CHF Unemployment Rate,Medium,3.1%,3.1%,3.2%
Mon May 07,05:45,GMT,chf,CHF Unemployment Rate s.a.,Medium,3.1%,3.1%,3,0%
Mon May 07,06:30,GMT,aud,AUD Foreign Reserves (Australian dollar),Low,A$47.6B,,A$49.9B
Mon May 07,07:00,GMT,chf,CHF Foreign Currency Reserves,Low,235.6B,,237.5B
Mon May 07,07:15,GMT,chf,CHF CPI - EU Harmonised (YoY),Medium,-1.1%,,-1.0%
Mon May 07,07:15,GMT,chf,CHF Consumer Price Index (MoM),Medium,0.1%,0.2%,0.6%
Mon May 07,07:15,GMT,chf,CHF Consumer Price Index (YoY),Medium,-1.0%,-0.9%,-1.0%
Mon May 07,07:15,GMT,chf,CHF CPI - EU Harmonised (MoM),Medium,0.0%,,0.9%
Mon May 07,08:30,GMT,eur,EUR Euro-Zone Sentix Investor Confidence,Medium,-24.5,-15.3,-14.7
Mon May 07,10:00,GMT,eur,EUR German Factory Orders s.a. (MoM),Low,2.2%,0.5%,0.6%
Mon May 07,10:00,GMT,eur,EUR German Factory Orders n.s.a. (YoY),Medium,-1.3%,-2.8%,-6.0%
Mon May 07,12:30,GMT,cad,CAD Building Permits (MoM),Low,4.7%,-1.5%,7.6%
Mon May 07,19:00,GMT,usd,USD Consumer Credit,Medium,$21.355B,$9.800B,$9.267B
Mon May 07,23:01,GMT,gbp,GBP BRC Shop Price Index (YoY),Low,1.3%,1.6%,1.5%
Mon May 07,23:01,GMT,gbp,GBP Lloyds Employment Confidence,Low,-59,,-58
Mon May 07,23:01,GMT,gbp,GBP RICS House Price Balance,Medium,-19%,-11.0%,-11.0%
Mon May 07,23:15,GMT,usd,USD Fed's Lacker Speaks in Greensboro,Low,,,
Tue May 08,01:30,GMT,aud,AUD Trade Balance (A$),Medium,-1587M,-1300M,-754M
Tue May 08,08:45,GMT,usd,USD Fed's Dudley to Speak on Panel in Switzerland,Medium,,,
Tue May 08,09:30,GMT,aud,Australian Government Unveils 2012-13 Budget,High,,,
Tue May 08,10:00,GMT,eur,EUR German Industrial Production s.a. (MoM),Low,2.8%,0.80%,-0.3%
Tue May 08,10:00,GMT,eur,EUR German Industrial Production n.s.a. and w.d.a. (YoY),Medium,1.6%,-1.20%,0.0%
Tue May 08,11:30,GMT,usd,USD NFIB Small Business Optimism,Low,94.5,93.0,92.5
Tue May 08,12:15,GMT,cad,CAD Housing Starts,Medium,244.9K,204.0K,215.2K
Tue May 08,14:00,GMT,usd,USD IBD/TIPP Economic Optimism,Low,48.5,48.0,49.3
Tue May 08,16:00,GMT,usd,USD DOE Short-Term NatGas Outlook [May],Low,10.70,,10.85
Tue May 08,16:00,GMT,usd,USD DOE Short-Term Crude Outlook [May],Low,103.75,,105.75
Tue May 08,16:00,GMT,usd,USD DOE Short-Term Ht Oil Outlook [May],Low,4.07,,4.17
Tue May 08,16:00,GMT,usd,USD DOE Short-Term Mogas Outlook [May],Low,3.67,,3.73
Tue May 08,16:00,GMT,usd,USD DOE Short-Term Diesel Outlook [May],Low,4.03,,4.11
Tue May 08,16:45,GMT,usd,USD Fed's Fisher Speaks on panel in Dallas,Low,,,
Tue May 08,20:30,GMT,usd,USD API U.S. Gasoline Inventories [May 4],Low,-4963K,,-3898K
Tue May 08,20:30,GMT,usd,USD API U.S. Crude Oil Inventories [May 4],Medium,7781K,,2035K
Tue May 08,20:30,GMT,usd,USD API Cushing Crude OK Inventories [May 4],Low,1208K,,1177K
Tue May 08,20:30,GMT,usd,USD API U.S. Distillate Inventory [May 4],Low,-2726K,,-4176K
Tue May 08,23:01,GMT,gbp,GBP BRC Sales Like-For-Like (YoY),Low,-3.3%,0.6%,1.3%
Tue May 08,23:50,GMT,jpy,JPY Official Reserve Assets,Low,$1289.5B,,$1288.7B
Wed May 09,05:00,GMT,jpy,JPY Coincident Index,Low,96.5,96.2,95.2
Wed May 09,05:00,GMT,jpy,JPY Leading Index,Medium,96.6,96.9,96.0
Wed May 09,06:00,GMT,eur,EUR German Current Account (euros),Low,19.8B,18.0B,11.7B
Wed May 09,06:00,GMT,eur,EUR German Exports s.a. (MoM),Low,0.9%,-0.5%,1.5%
Wed May 09,06:00,GMT,eur,EUR German Imports s.a. (MoM),Low,1.2%,1.0%,3.6%
Wed May 09,06:00,GMT,eur,EUR German Trade Balance (euros),Medium,17.4B,14.3B,14.9B
Wed May 09,06:45,GMT,eur,EUR French Trade Balance (Euros),Low,-5721M,-6000M,-6279M
Wed May 09,11:00,GMT,usd,USD MBA Mortgage Applications,Low,1.7%,,0.1%
Wed May 09,14:00,GMT,usd,USD Wholesale Inventories,Low,0.3%,0.6%,0.9%
Wed May 09,14:00,GMT,usd,USD Fed's Kocherlakota Speaks on Monetary Policy in Minneapolis,Low,,,
Wed May 09,14:30,GMT,usd,USD DOE U.S. Crude Oil Inventories,Low,3652K,2000K,2840K
Wed May 09,14:30,GMT,usd,USD DOE U.S. Distillate Inventory,Low,-3251K,125K,-1903K
Wed May 09,14:30,GMT,usd,USD DOE U.S. Gasoline Inventories,Low,-2613K,-750K,-2009K
Wed May 09,14:30,GMT,usd,USD DOE Cushing OK Crude Inventory,Low,1163K,,1213K
Wed May 09,14:45,GMT,usd,USD Fed's Pianalto Speaks on Leadership in Lexington,Low,,,
Wed May 09,16:00,GMT,USD,USD Fed's Plosser to Talk in Philadelphia on Community Development,LOW,,,
Wed May 09,17:30,GMT,nzd,NZD REINZ Housing Price Index (MoM),Low,-0.3%,,1.9%
Wed May 09,17:30,GMT,nzd,NZD REINZ House Sales (YoY),Medium,13.8%,,25.3%
Wed May 09,17:30,GMT,nzd,NZD REINZ Housing Price Index,Low,3334.0,,3343.5
Wed May 09,22:30,GMT,nzd,NZD Business NZ Performance of Manufacturing Index,Medium,48.0,,53.8
Wed May 09,23:50,GMT,jpy,JPY Bank Lending incl Trusts (YoY),Low,0.3%,,0.8%
Wed May 09,23:50,GMT,jpy,JPY Current Account Total (Yen),Low,¥1589.4B,¥1449.0B,¥1177.8B
Wed May 09,23:50,GMT,jpy,JPY Adjusted Current Account Total (Yen),Low,¥785.5B,¥650.0B,¥854.1B
