Date,YAHOO.INDEX_FTSE.4
2009-07-09,4158.7
2009-07-08,4140.2
2009-07-07,4187.0
2009-07-06,4194.9
2009-07-03,4236.3
2009-07-02,4234.3
2009-07-01,4340.7
2009-06-30,4249.2
2009-06-29,4294.0
2009-06-26,4241.0
2009-06-25,4252.6
2009-06-24,4280.0
2009-06-23,4230.0
2009-06-22,4234.1
2009-06-19,4345.9
2009-06-18,4280.9
2009-06-17,4278.5
2009-06-16,4328.6
2009-06-15,4326.0
2009-06-12,4442.0
2009-06-11,4461.9
2009-06-10,4436.8
2009-06-09,4404.8
2009-06-08,4405.2
2009-06-05,4438.6
2009-06-04,4386.9
2009-06-03,4383.4
2009-06-02,4477.0
2009-06-01,4506.2
2009-05-29,4417.9
2009-05-28,4387.5
2009-05-27,4416.2
2009-05-26,4411.7
2009-05-25,4365.3
2009-05-22,4365.3
2009-05-21,4345.5
2009-05-20,4468.4
2009-05-19,4482.3
2009-05-18,4446.5
2009-05-15,4348.1
2009-05-14,4362.6
2009-05-13,4331.4
2009-05-12,4425.5
2009-05-11,4435.5
2009-05-08,4462.1
2009-05-07,4398.7
2009-05-06,4396.5
2009-05-05,4336.9
2009-05-04,4243.2
2009-05-01,4243.2
2009-04-30,4243.7
2009-04-29,4189.6
2009-04-28,4096.4
2009-04-27,4167.0
2009-04-24,4156.0
2009-04-23,4018.2
2009-04-22,4030.7
2009-04-21,3987.5
2009-04-20,3990.9
2009-04-17,4092.8
2009-04-16,4053.0
2009-04-15,3968.4
2009-04-14,3989.0
2009-04-13,3983.7
2009-04-10,3983.7
2009-04-09,3983.7
2009-04-08,3925.5
2009-04-07,3930.5
2009-04-06,3993.5
2009-04-03,4029.7
2009-04-02,4125.0
2009-04-01,3955.6
2009-03-31,3926.1
2009-03-30,3762.9
2009-03-27,3898.9
2009-03-26,3925.2
2009-03-25,3900.3
2009-03-24,3911.5
2009-03-23,3952.8
2009-03-20,3842.9
2009-03-19,3816.9
2009-03-18,3805.0
2009-03-17,3857.1
2009-03-16,3864.0
2009-03-13,3753.7
2009-03-12,3712.1
2009-03-11,3693.8
2009-03-10,3715.2
2009-03-09,3542.4
2009-03-06,3530.7
2009-03-05,3529.9
2009-03-04,3645.9
2009-03-03,3512.1
2009-03-02,3625.8
2009-02-27,3830.1
2009-02-26,3915.6
2009-02-25,3849.0
2009-02-24,3816.4
2009-02-23,3850.7
2009-02-20,3889.1
2009-02-19,4018.4
2009-02-18,4006.8
2009-02-17,4034.1
2009-02-16,4134.8
2009-02-13,4189.6
2009-02-12,4202.2
2009-02-11,4234.3
2009-02-10,4213.1
2009-02-09,4307.6
2009-02-06,4291.9
2009-02-05,4228.9
2009-02-04,4228.6
2009-02-03,4164.5
2009-02-02,4077.8
2009-01-30,4149.6
2009-01-29,4190.1
2009-01-28,4295.2
2009-01-27,4194.4
2009-01-26,4209.0
2009-01-23,4052.5
2009-01-22,4052.2
2009-01-21,4059.9
2009-01-20,4091.4
2009-01-19,4108.5
2009-01-16,4147.1
2009-01-15,4121.1
2009-01-14,4180.6
2009-01-13,4399.2
2009-01-12,4426.2
2009-01-09,4448.5
2009-01-08,4505.4
2009-01-07,4507.5
2009-01-06,4638.9
2009-01-05,4579.6
2009-01-02,4561.8
2009-01-01,4434.2
2008-12-31,4434.2
2008-12-30,4392.7
2008-12-29,4319.4
2008-12-26,4216.6
2008-12-25,4216.6
2008-12-24,4216.6
2008-12-23,4256.0
2008-12-22,4249.2
2008-12-19,4286.9
2008-12-18,4330.7
2008-12-17,4324.2
2008-12-16,4309.1
2008-12-15,4277.6
2008-12-12,4280.4
2008-12-11,4388.7
2008-12-10,4367.3
2008-12-09,4381.3
2008-12-08,4300.1
2008-12-05,4049.4
2008-12-04,4163.6
2008-12-03,4170.0
2008-12-02,4122.9
2008-12-01,4065.5
2008-11-28,4288.0
2008-11-27,4226.1
2008-11-26,4152.7
2008-11-25,4171.3
2008-11-24,4153.0
2008-11-21,3781.0
2008-11-20,3875.0
2008-11-19,4005.7
2008-11-18,4208.6
2008-11-17,4132.2
2008-11-14,4233.0
2008-11-13,4169.2
2008-11-12,4182.0
2008-11-11,4246.7
2008-11-10,4403.9
2008-11-07,4365.0
2008-11-06,4272.4
2008-11-05,4530.7
2008-11-04,4639.5
2008-11-03,4443.3
2008-10-31,4377.3
2008-10-30,4291.7
2008-10-29,4242.5
2008-10-28,3926.4
2008-10-27,3852.6
2008-10-24,3883.4
2008-10-23,4087.8
2008-10-22,4040.9
2008-10-21,4229.7
2008-10-20,4282.7
2008-10-17,4063.0
2008-10-16,3861.4
2008-10-15,4079.6
2008-10-14,4394.2
2008-10-13,4256.9
2008-10-10,3932.1
2008-10-09,4313.8
2008-10-08,4366.7
2008-10-07,4605.2
2008-10-06,4589.2
2008-10-03,4980.3
2008-10-02,4870.3
2008-10-01,4959.6
2008-09-30,4902.5
2008-09-29,4818.8
2008-09-26,5088.5
2008-09-25,5197.0
2008-09-24,5095.6
2008-09-23,5136.1
2008-09-22,5236.3
2008-09-19,5311.3
2008-09-18,4880.0
2008-09-17,4912.4
2008-09-16,5025.6
2008-09-15,5204.2
2008-09-12,5416.7
2008-09-11,5318.4
2008-09-10,5366.2
2008-09-09,5415.6
2008-09-08,5446.3
2008-09-05,5240.7
2008-09-04,5362.1
2008-09-03,5499.7
2008-09-02,5620.7
2008-09-01,5602.8
2008-08-29,5636.6
2008-08-28,5601.2
2008-08-27,5528.2
2008-08-26,5470.7
2008-08-25,5505.6
2008-08-22,5505.6
2008-08-21,5370.2
2008-08-20,5371.8
2008-08-19,5320.4
2008-08-18,5450.2
2008-08-15,5454.8
2008-08-14,5497.5
2008-08-13,5448.6
2008-08-12,5534.5
2008-08-11,5541.8
2008-08-08,5489.2
2008-08-07,5477.5
2008-08-06,5486.1
2008-08-05,5454.5
2008-08-04,5320.2
2008-08-01,5354.7
2008-07-31,5411.9
2008-07-30,5420.7
2008-07-29,5319.2
2008-07-28,5312.6
2008-07-25,5352.6
2008-07-24,5362.3
2008-07-23,5449.9
2008-07-22,5364.2
2008-07-21,5404.3
2008-07-18,5376.4
2008-07-17,5286.3
2008-07-16,5150.6
2008-07-15,5171.9
2008-07-14,5300.4
2008-07-11,5261.6
2008-07-10,5406.8
2008-07-09,5529.6
2008-07-08,5440.5
2008-07-07,5512.7
2008-07-04,5412.8
2008-07-03,5476.6
2008-07-02,5426.3
2008-07-01,5479.9
2008-06-30,5625.9
2008-06-27,5530.0
2008-06-26,5518.2
2008-06-25,5666.1
2008-06-24,5634.7
2008-06-23,5667.2
2008-06-20,5620.8
2008-06-19,5708.4
2008-06-18,5756.9
2008-06-17,5861.9
2008-06-16,5794.6
2008-06-13,5802.8
2008-06-12,5790.5
2008-06-11,5723.3
2008-06-10,5827.3
2008-06-09,5877.6
2008-06-06,5906.8
2008-06-05,5995.3
2008-06-04,5970.1
2008-06-03,6057.7
2008-06-02,6007.6
2008-05-30,6053.5
2008-05-29,6068.1
2008-05-28,6069.6
2008-05-27,6058.5
2008-05-26,6087.3
2008-05-23,6087.3
2008-05-22,6181.6
2008-05-21,6198.1
2008-05-20,6191.6
2008-05-19,6376.5
2008-05-16,6304.3
2008-05-15,6251.8
2008-05-14,6216.0
2008-05-13,6211.9
2008-05-12,6220.7
2008-05-09,6204.7
2008-05-08,6270.8
2008-05-07,6261.0
2008-05-06,6215.3
2008-05-05,6215.5
2008-05-02,6215.5
2008-05-01,6087.3
2008-04-30,6087.3
2008-04-29,6089.4
2008-04-28,6090.4
2008-04-25,6091.4
2008-04-24,6050.7
2008-04-23,6083.6
2008-04-22,6034.7
2008-04-21,6053.0
2008-04-18,6056.6
2008-04-17,5980.4
2008-04-16,6046.2
2008-04-15,5906.9
2008-04-14,5831.6
2008-04-11,5895.5
2008-04-10,5965.1
2008-04-09,5983.9
2008-04-08,5990.2
2008-04-07,6014.8
2008-04-04,5947.1
2008-04-03,5891.3
2008-04-02,5915.9
2008-04-01,5852.6
2008-03-31,5702.1
2008-03-28,5692.9
2008-03-27,5717.5
2008-03-26,5660.4
2008-03-25,5689.1
2008-03-24,5495.2
2008-03-21,5495.2
2008-03-20,5495.2
2008-03-19,5545.6
2008-03-18,5605.8
2008-03-17,5414.4
2008-03-14,5631.7
2008-03-13,5692.4
2008-03-12,5776.4
2008-03-11,5690.4
2008-03-10,5629.1
2008-03-07,5699.9
2008-03-06,5766.4
2008-03-05,5853.5
2008-03-04,5767.7
2008-03-03,5818.6
2008-02-29,5884.3
2008-02-28,5965.7
2008-02-27,6076.5
2008-02-26,6087.4
2008-02-25,5999.5
2008-02-22,5888.5
2008-02-21,5932.2
2008-02-20,5893.6
2008-02-19,5966.9
2008-02-18,5946.6
2008-02-15,5787.6
2008-02-14,5879.3
2008-02-13,5880.1
2008-02-12,5910.0
2008-02-11,5707.7
2008-02-08,5784.0
2008-02-07,5724.1
2008-02-06,5875.4
2008-02-05,5868.0
2008-02-04,6026.2
2008-02-01,6029.2
2008-01-31,5879.8
2008-01-30,5837.3
2008-01-29,5885.2
2008-01-28,5788.9
2008-01-25,5869.0
2008-01-24,5875.8
2008-01-23,5609.4
2008-01-22,5740.1
2008-01-21,5578.2
2008-01-18,5901.7
2008-01-17,5902.4
2008-01-16,5942.9
2008-01-15,6025.6
2008-01-14,6215.7
2008-01-11,6202.0
2008-01-10,6222.7
2008-01-09,6272.7
2008-01-08,6356.5
2008-01-07,6335.7
2008-01-04,6348.5
2008-01-03,6479.4
2008-01-02,6416.7
2008-01-01,6456.9
2007-12-31,6456.9
2007-12-28,6476.9
2007-12-27,6497.8
2007-12-26,6479.3
2007-12-25,6479.3
2007-12-24,6479.3
2007-12-21,6434.1
2007-12-20,6345.6
2007-12-19,6284.5
2007-12-18,6279.3
2007-12-17,6277.8
2007-12-14,6397.0
2007-12-13,6364.2
2007-12-12,6559.8
2007-12-11,6536.9
2007-12-10,6565.4
2007-12-07,6554.9
2007-12-06,6485.6
2007-12-05,6493.8
2007-12-04,6315.2
2007-12-03,6386.6
2007-11-30,6432.5
2007-11-29,6349.1
2007-11-28,6306.2
2007-11-27,6140.7
2007-11-26,6180.5
2007-11-23,6262.1
2007-11-22,6155.3
2007-11-21,6070.9
2007-11-20,6226.5
2007-11-19,6120.8
2007-11-16,6291.2
2007-11-15,6359.6
2007-11-14,6432.1
2007-11-13,6362.4
2007-11-12,6337.9
2007-11-09,6304.9
2007-11-08,6381.9
2007-11-07,6385.1
2007-11-06,6474.9
2007-11-05,6461.4
2007-11-02,6530.6
2007-11-01,6586.1
2007-10-31,6721.6
2007-10-30,6659.0
2007-10-29,6706.0
2007-10-26,6661.3
2007-10-25,6576.3
2007-10-24,6482.0
2007-10-23,6514.0
2007-10-22,6459.3
2007-10-19,6527.9
2007-10-18,6609.4
2007-10-17,6677.7
2007-10-16,6614.3
2007-10-15,6644.5
2007-10-12,6730.7
2007-10-11,6724.5
2007-10-10,6633.0
2007-10-09,6615.4
2007-10-08,6540.9
2007-10-05,6595.8
2007-10-04,6547.9
2007-10-03,6535.2
2007-10-02,6500.4
2007-10-01,6506.3
2007-09-28,6466.8
2007-09-27,6486.4
2007-09-26,6433.0
2007-09-25,6396.9
2007-09-24,6465.9
2007-09-21,6456.7
2007-09-20,6429.0
2007-09-19,6460.0
2007-09-18,6283.3
2007-09-17,6182.8
2007-09-14,6289.3
2007-09-13,6363.9
2007-09-12,6306.2
2007-09-11,6280.7
2007-09-10,6134.1
2007-09-07,6191.2
2007-09-06,6313.3
2007-09-05,6270.7
2007-09-04,6376.8
2007-09-03,6315.2
2007-08-31,6303.3
2007-08-30,6212.0
2007-08-29,6132.2
2007-08-28,6102.2
2007-08-27,6220.1
2007-08-24,6220.1
2007-08-23,6196.9
2007-08-22,6196.0
2007-08-21,6086.1
2007-08-20,6078.7
2007-08-17,6064.2
2007-08-16,5858.9
2007-08-15,6109.3
2007-08-14,6143.5
2007-08-13,6219.0
2007-08-10,6038.3
2007-08-09,6271.2
2007-08-08,6393.9
2007-08-07,6308.8
2007-08-06,6189.1
2007-08-03,6224.3
2007-08-02,6300.3
2007-08-01,6250.6
2007-07-31,6360.1
2007-07-30,6206.1
2007-07-27,6215.2
2007-07-26,6251.2
2007-07-25,6454.3
2007-07-24,6498.7
2007-07-23,6624.4
2007-07-20,6585.2
2007-07-19,6640.2
2007-07-18,6567.1
2007-07-17,6659.2
2007-07-16,6697.7
2007-07-13,6716.7
2007-07-12,6697.7
2007-07-11,6615.1
2007-07-10,6630.9
2007-07-09,6712.7
2007-07-06,6690.1
2007-07-05,6635.2
2007-07-04,6673.1
2007-07-03,6639.8
2007-07-02,6590.6
2007-06-29,6607.9
2007-06-28,6571.3
2007-06-27,6527.6
2007-06-26,6559.3
2007-06-25,6588.4
2007-06-22,6567.4
2007-06-21,6596.0
2007-06-20,6649.3
2007-06-19,6650.2
2007-06-18,6703.5
2007-06-15,6732.4
2007-06-14,6649.9
2007-06-13,6559.6
2007-06-12,6520.5
2007-06-11,6567.5
2007-06-08,6505.1
2007-06-07,6505.1
2007-06-06,6522.7
2007-06-05,6632.8
2007-06-04,6664.1
2007-06-01,6676.7
2007-05-31,6621.5
2007-05-30,6602.1
2007-05-29,6606.5
2007-05-28,6570.6
2007-05-25,6570.6
2007-05-24,6565.5
2007-05-23,6616.4
2007-05-22,6606.6
2007-05-21,6636.8
2007-05-18,6640.9
2007-05-17,6579.3
2007-05-16,6559.5
2007-05-15,6568.7
2007-05-14,6555.5
2007-05-11,6565.7
2007-05-10,6524.1
2007-05-09,6549.6
2007-05-08,6550.4
2007-05-07,6603.7
2007-05-04,6603.7
2007-05-03,6537.8
2007-05-02,6484.5
2007-05-01,6419.6
2007-04-30,6449.2
2007-04-27,6418.7
2007-04-26,6469.4
2007-04-25,6462.0
2007-04-24,6429.5
2007-04-23,6479.7
2007-04-20,6486.8
2007-04-19,6440.6
2007-04-18,6449.4
2007-04-17,6497.8
2007-04-16,6516.2
2007-04-13,6462.4
2007-04-12,6416.4
2007-04-11,6413.3
2007-04-10,6417.8
2007-04-09,6397.3
2007-04-06,6397.3
2007-04-05,6397.3
2007-04-04,6364.7
2007-04-03,6366.1
2007-04-02,6315.5
2007-03-30,6308.0
2007-03-29,6324.2
2007-03-28,6267.2
2007-03-27,6292.6
2007-03-26,6291.9
2007-03-23,6339.4
2007-03-22,6318.0
2007-03-21,6256.8
2007-03-20,6220.3
2007-03-19,6189.4
2007-03-16,6130.6
2007-03-15,6133.2
2007-03-14,6000.7
2007-03-13,6161.2
2007-03-12,6233.3
2007-03-09,6245.2
2007-03-08,6227.7
2007-03-07,6156.5
2007-03-06,6138.5
2007-03-05,6058.7
2007-03-02,6116.2
2007-03-01,6116.0
2007-02-28,6171.5
2007-02-27,6286.1
2007-02-26,6434.7
2007-02-23,6401.5
2007-02-22,6380.9
2007-02-21,6357.1
2007-02-20,6412.3
2007-02-19,6444.4
2007-02-16,6419.5
2007-02-15,6433.3
2007-02-14,6421.2
2007-02-13,6381.8
2007-02-12,6353.5
2007-02-09,6382.8
2007-02-08,6346.4
2007-02-07,6369.5
2007-02-06,6346.3
2007-02-05,6317.9
2007-02-02,6310.9
2007-02-01,6282.2
2007-01-31,6203.1
2007-01-30,6242.0
2007-01-29,6239.9
2007-01-26,6228.0
2007-01-25,6269.3
2007-01-24,6314.8
2007-01-23,6227.6
2007-01-22,6218.4
2007-01-19,6237.2
2007-01-18,6210.3
2007-01-17,6204.5
2007-01-16,6215.7
2007-01-15,6263.5
2007-01-12,6239.0
2007-01-11,6230.1
2007-01-10,6160.7
2007-01-09,6196.1
2007-01-08,6194.2
2007-01-05,6220.1
2007-01-04,6287.0
2007-01-03,6319.0
2007-01-02,6310.9
2007-01-01,6220.8
2006-12-29,6220.8
2006-12-28,6241.0
2006-12-27,6245.2
2006-12-26,6190.0
2006-12-25,6190.0
2006-12-22,6190.0
2006-12-21,6183.7
2006-12-20,6198.6
2006-12-19,6204.0
2006-12-18,6247.4
2006-12-15,6260.0
2006-12-14,6228.0
2006-12-13,6192.5
2006-12-12,6156.4
2006-12-11,6159.8
2006-12-08,6152.4
2006-12-07,6131.5
2006-12-06,6090.4
2006-12-05,6086.4
2006-12-04,6050.4
2006-12-01,6021.5
2006-11-30,6048.9
2006-11-29,6084.4
2006-11-28,6025.9
2006-11-27,6050.1
2006-11-24,6122.1
2006-11-23,6140.0
2006-11-22,6160.3
2006-11-21,6202.6
2006-11-20,6204.5
2006-11-17,6192.0
2006-11-16,6254.9
2006-11-15,6229.8
2006-11-14,6186.6
2006-11-13,6194.2
2006-11-10,6208.4
2006-11-09,6231.5
2006-11-08,6239.0
2006-11-07,6244.0
2006-11-06,6224.5
2006-11-03,6148.1
2006-11-02,6149.3
2006-11-01,6149.6
2006-10-31,6129.2
2006-10-30,6126.8
2006-10-27,6160.9
2006-10-26,6184.8
2006-10-25,6214.6
2006-10-24,6182.5
2006-10-23,6166.1
2006-10-20,6155.2
2006-10-19,6156.0
2006-10-18,6150.4
2006-10-17,6108.6
2006-10-16,6172.4
2006-10-13,6157.3
2006-10-12,6121.3
2006-10-11,6073.5
2006-10-10,6072.7
2006-10-09,6030.9
2006-10-06,6001.2
2006-10-05,6004.5
2006-10-04,5966.5
2006-10-03,5937.1
2006-10-02,5957.8
2006-09-29,5960.8
2006-09-28,5971.3
2006-09-27,5930.1
2006-09-26,5873.6
2006-09-25,5798.3
2006-09-22,5822.3
2006-09-21,5896.7
2006-09-20,5866.2
2006-09-19,5831.8
2006-09-18,5890.3
2006-09-15,5877.0
2006-09-14,5877.2
2006-09-13,5892.2
2006-09-12,5895.5
2006-09-11,5850.8
2006-09-08,5879.3
2006-09-07,5858.1
2006-09-06,5929.3
2006-09-05,5981.7
2006-09-04,5986.6
2006-09-01,5949.2
2006-08-31,5906.1
2006-08-30,5929.3
2006-08-29,5888.3
2006-08-28,5878.6
2006-08-25,5878.6
2006-08-24,5869.1
2006-08-23,5860.0
2006-08-22,5902.6
2006-08-21,5915.2
2006-08-18,5903.4
2006-08-17,5900.4
2006-08-16,5896.6
2006-08-15,5897.9
2006-08-14,5870.9
2006-08-11,5820.1
2006-08-10,5823.4
2006-08-09,5860.5
2006-08-08,5818.1
2006-08-07,5828.8
2006-08-04,5889.4
2006-08-03,5838.4
2006-08-02,5932.1
2006-08-01,5880.8
2006-07-31,5928.3
2006-07-28,5974.9
2006-07-27,5929.5
2006-07-26,5877.1
2006-07-25,5851.2
2006-07-24,5833.9
2006-07-21,5719.7
2006-07-20,5770.9
2006-07-19,5778.0
2006-07-18,5681.7
2006-07-17,5701.0
2006-07-14,5707.6
2006-07-13,5765.0
2006-07-12,5860.6
2006-07-11,5857.3
2006-07-10,5896.9
2006-07-07,5888.9
2006-07-06,5890.0
2006-07-05,5826.7
2006-07-04,5883.5
2006-07-03,5884.4
2006-06-30,5833.4
2006-06-29,5791.5
2006-06-28,5678.6
2006-06-27,5652.3
2006-06-26,5681.2
2006-06-23,5692.1
2006-06-22,5684.1
2006-06-21,5665.0
2006-06-20,5658.2
2006-06-19,5626.1
2006-06-16,5597.4
2006-06-15,5619.3
2006-06-14,5506.8
2006-06-13,5519.6
2006-06-12,5620.9
2006-06-09,5655.2
2006-06-08,5562.9
2006-06-07,5706.3
2006-06-06,5669.8
2006-06-05,5762.1
2006-06-02,5764.6
2006-06-01,5749.7
2006-05-31,5723.8
2006-05-30,5652.0
2006-05-29,5791.0
2006-05-26,5791.0
2006-05-25,5677.7
2006-05-24,5587.1
2006-05-23,5678.7
2006-05-22,5532.7
2006-05-19,5657.4
2006-05-18,5671.6
2006-05-17,5675.5
2006-05-16,5846.2
2006-05-15,5841.3
2006-05-12,5912.1
2006-05-11,6042.0
2006-05-10,6083.4
2006-05-09,6105.6
2006-05-08,6067.1
2006-05-05,6091.7
2006-05-04,6036.9
2006-05-03,6010.0
2006-05-02,6082.1
2006-05-01,6023.1
2006-04-28,6023.1
2006-04-27,6060.0
2006-04-26,6104.3
2006-04-25,6086.6
2006-04-24,6098.7
2006-04-21,6132.7
2006-04-20,6081.4
2006-04-19,6089.8
2006-04-18,6044.1
2006-04-17,6029.4
2006-04-14,6029.4
2006-04-13,6029.4
2006-04-12,6000.8
2006-04-11,6016.5
2006-04-10,6067.0
2006-04-07,6026.1
2006-04-06,6045.7
2006-04-05,6044.1
2006-04-04,6004.7
2006-04-03,6024.3
2006-03-31,5964.6
2006-03-30,6015.3
2006-03-29,5959.2
2006-03-28,5935.7
2006-03-27,5972.2
2006-03-24,6036.3
2006-03-23,5990.1
2006-03-22,6007.5
2006-03-21,5991.3
2006-03-20,5991.7
2006-03-17,5999.4
2006-03-16,5993.3
2006-03-15,5965.1
2006-03-14,5950.6
2006-03-13,5952.8
2006-03-10,5907.9
2006-03-09,5855.9
2006-03-08,5812.9
2006-03-07,5857.4
2006-03-06,5897.8
2006-03-03,5858.7
2006-03-02,5833.0
2006-03-01,5844.1
2006-02-28,5791.5
2006-02-27,5875.9
2006-02-24,5860.5
2006-02-23,5836.0
2006-02-22,5872.4
2006-02-21,5857.7
2006-02-20,5863.0
2006-02-17,5846.2
2006-02-16,5828.9
2006-02-15,5791.5
2006-02-14,5792.3
2006-02-13,5793.5
2006-02-10,5764.1
2006-02-09,5808.8
2006-02-08,5725.1
2006-02-07,5746.8
2006-02-06,5772.4
2006-02-03,5759.3
2006-02-02,5747.3
2006-02-01,5801.6
2006-01-31,5760.3
2006-01-30,5779.8
2006-01-27,5786.8
2006-01-26,5722.6
2006-01-25,5704.4
2006-01-24,5633.8
2006-01-23,5660.9
2006-01-20,5672.4
2006-01-19,5693.2
2006-01-18,5663.7
2006-01-17,5699.0
2006-01-16,5740.2
2006-01-13,5711.0
2006-01-12,5735.2
2006-01-11,5731.5
2006-01-10,5688.8
2006-01-09,5731.5
2006-01-06,5731.8
2006-01-05,5691.2
2006-01-04,5714.6
2006-01-03,5681.5
2006-01-02,5618.8
2005-12-30,5618.8
2005-12-29,5638.3
2005-12-28,5622.8
2005-12-27,5595.5
2005-12-26,5595.5
2005-12-23,5595.5
2005-12-22,5597.0
2005-12-21,5587.4
2005-12-20,5547.9
2005-12-19,5539.8
2005-12-16,5531.6
2005-12-15,5495.3
2005-12-14,5521.1
2005-12-13,5507.2
2005-12-12,5501.5
2005-12-09,5517.4
2005-12-08,5531.1
2005-12-07,5528.8
2005-12-06,5538.8
2005-12-05,5510.4
2005-12-02,5528.1
2005-12-01,5486.1
2005-11-30,5423.2
2005-11-29,5491.0
2005-11-28,5477.4
2005-11-25,5523.8
2005-11-24,5511.0
2005-11-23,5531.7
2005-11-22,5517.2
2005-11-21,5497.9
2005-11-18,5498.9
2005-11-17,5460.0
2005-11-16,5430.0
2005-11-15,5439.6
2005-11-14,5470.0
2005-11-11,5465.1
2005-11-10,5423.5
2005-11-09,5439.8
2005-11-08,5460.9
2005-11-07,5460.8
2005-11-04,5423.6
2005-11-03,5431.9
2005-11-02,5358.6
2005-11-01,5344.3
2005-10-31,5317.3
2005-10-28,5213.4
2005-10-27,5182.8
2005-10-26,5227.8
2005-10-25,5182.1
2005-10-24,5207.6
2005-10-21,5142.1
2005-10-20,5164.1
2005-10-19,5167.9
2005-10-18,5263.9
2005-10-17,5286.5
2005-10-14,5275.0
2005-10-13,5265.2
2005-10-12,5342.2
2005-10-11,5380.7
2005-10-10,5374.6
2005-10-07,5362.3
2005-10-06,5372.4
2005-10-05,5427.8
2005-10-04,5494.4
2005-10-03,5501.6
2005-09-30,5477.7
2005-09-29,5478.2
2005-09-28,5494.8
2005-09-27,5447.3
2005-09-26,5453.1
2005-09-23,5413.6
2005-09-22,5385.7
2005-09-21,5369.7
2005-09-20,5416.4
2005-09-19,5429.7
2005-09-16,5407.9
2005-09-15,5383.5
2005-09-14,5347.4
2005-09-13,5338.0
2005-09-12,5375.1
2005-09-09,5359.3
2005-09-08,5340.8
2005-09-07,5365.9
2005-09-06,5359.2
2005-09-05,5337.8
2005-09-02,5326.9
2005-09-01,5328.5
2005-08-31,5296.9
2005-08-30,5255.8
2005-08-29,5228.1
2005-08-26,5228.1
2005-08-25,5255.7
2005-08-24,5275.2
2005-08-23,5300.2
2005-08-22,5318.4
2005-08-19,5312.6
2005-08-18,5269.3
2005-08-17,5292.7
2005-08-16,5322.4
2005-08-15,5344.2
2005-08-12,5345.8
2005-08-11,5358.6
2005-08-10,5377.5
2005-08-09,5363.7
2005-08-08,5344.3
2005-08-05,5314.8
2005-08-04,5315.5
2005-08-03,5332.3
2005-08-02,5327.5
2005-08-01,5290.9
2005-07-29,5282.3
2005-07-28,5270.3
2005-07-27,5263.6
2005-07-26,5256.2
2005-07-25,5270.7
2005-07-22,5241.8
2005-07-21,5221.6
2005-07-20,5215.2
2005-07-19,5201.6
2005-07-18,5214.2
2005-07-15,5230.9
2005-07-14,5259.7
2005-07-13,5245.9
2005-07-12,5217.2
2005-07-11,5242.4
2005-07-08,5232.2
2005-07-07,5158.3
2005-07-06,5229.6
2005-07-05,5190.1
2005-07-04,5184.3
2005-07-01,5161.0
2005-06-30,5113.2
2005-06-29,5109.1
2005-06-28,5090.4
2005-06-27,5043.5
2005-06-24,5079.0
2005-06-23,5114.4
2005-06-22,5099.3
2005-06-21,5082.1
2005-06-20,5072.0
2005-06-17,5077.6
2005-06-16,5045.0
2005-06-15,5019.5
2005-06-14,5046.8
2005-06-13,5050.4
2005-06-10,5030.4
2005-06-09,5009.2
2005-06-08,5003.7
2005-06-07,5025.3
2005-06-06,4980.4
2005-06-03,4999.4
2005-06-02,5005.0
2005-06-01,5011.0
2005-05-31,4964.0
2005-05-30,4986.3
2005-05-27,4986.3
2005-05-26,4994.9
2005-05-25,4971.5
2005-05-24,4982.5
2005-05-23,4989.8
2005-05-20,4971.8
2005-05-19,4962.7
2005-05-18,4949.4
2005-05-17,4898.5
2005-05-16,4884.2
2005-05-13,4886.5
2005-05-12,4893.3
2005-05-11,4875.4
2005-05-10,4892.4
2005-05-09,4910.3
2005-05-06,4918.9
2005-05-05,4902.3
2005-05-04,4882.5
2005-05-03,4861.3
2005-05-02,4801.7
2005-04-29,4801.7
2005-04-28,4790.2
2005-04-27,4789.4
2005-04-26,4845.5
2005-04-25,4864.9
2005-04-22,4849.3
2005-04-21,4819.6
2005-04-20,4822.0
2005-04-19,4855.6
2005-04-18,4827.1
2005-04-15,4891.6
2005-04-14,4945.4
2005-04-13,4960.8
2005-04-12,4946.2
2005-04-11,4973.3
2005-04-08,4983.7
2005-04-07,4977.0
2005-04-06,4947.4
2005-04-05,4942.9
2005-04-04,4896.7
2005-04-01,4914.0
2005-03-31,4894.4
2005-03-30,4900.7
2005-03-29,4919.0
2005-03-28,4922.5
2005-03-25,4922.5
2005-03-24,4922.5
2005-03-23,4910.4
2005-03-22,4937.3
2005-03-21,4933.5
2005-03-18,4923.3
2005-03-17,4922.1
2005-03-16,4937.6
2005-03-15,5000.2
2005-03-14,4975.0
2005-03-11,4982.1
2005-03-10,4962.1
2005-03-09,4996.1
2005-03-08,5010.9
2005-03-07,5027.2
2005-03-04,5036.3
2005-03-03,5014.8
2005-03-02,4992.8
2005-03-01,5000.5
2005-02-28,4968.5
2005-02-25,5006.8
2005-02-24,4972.1
2005-02-23,4988.5
2005-02-22,5032.9
2005-02-21,5060.8
2005-02-18,5057.2
2005-02-17,5057.4
2005-02-16,5053.2
2005-02-15,5058.9
2005-02-14,5041.8
2005-02-11,5044.2
2005-02-10,5000.0
2005-02-09,4990.4
2005-02-08,4995.5
2005-02-07,4979.8
2005-02-04,4941.5
2005-02-03,4908.3
2005-02-02,4916.2
2005-02-01,4906.2
2005-01-31,4852.3
2005-01-28,4832.8
2005-01-27,4853.4
2005-01-26,4847.1
2005-01-25,4843.2
2005-01-24,4812.5
