Open,High,Low,Close,Volume,UpTrend,NoTrend,DownTrend,Trend,Time,ThreeOutsideUp,ThreeOutsideDown,RisingThreeMethods,FallingThreeMethods,ThreeInsideUp,ThreeInsideDown,UpsideTasukiGap,DownsideTasukiGap,AboveTheStomach,BelowTheStomach,MorningStar,EveningStar,PiercingPattern,OutsideDay,WhiteMarubozu,BlackMarubozu,Bull.Kicking,Bear.Kicking,InvertedHammer,InsideDay,Bull.Harami,Bear.Harami,Hammer,GapUp,GapDown,Bull.Engulfing,Bear.Engulfing,Doji,DragonflyDoji,GravestoneDoji,DarkCloudCover
1.12158,1.12159,1.12134,1.12139,80,NA,NA,NA,NA,1414122300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12142,1.12171,1.12134,1.12153,69,NA,NA,NA,NA,1414123200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0
1.12156,1.12157,1.12135,1.12148,62,NA,NA,NA,NA,1414124100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.12147,1.1216,1.12141,1.12155,45,NA,NA,NA,NA,1414125000,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12149,1.12179,1.12145,1.12179,99,NA,NA,NA,NA,1414125900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12174,1.12188,1.12147,1.12147,113,0,0,1,-1,1414126800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12153,1.12164,1.1214,1.12145,65,0,0,1,-1,1414127700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12141,1.12159,1.12134,1.12157,94,0,0,1,-1,1414128600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.12151,1.12173,1.12147,1.1217,55,0,0,1,-1,1414129500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12171,1.12191,1.12156,1.12187,99,0,1,0,0,1414130400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1218,1.12195,1.12165,1.12192,108,0,1,0,0,1414131300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12194,1.12227,1.12171,1.12227,82,0,1,0,0,1414132200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12231,1.12303,1.12228,1.12272,193,1,0,0,1,1414133100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.12267,1.1229,1.12245,1.12258,196,0,1,0,0,1414134000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1.12262,1.12345,1.12262,1.1231,263,1,0,0,1,1414134900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12306,1.12313,1.12217,1.12226,279,0,1,0,0,1414135800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12225,1.12231,1.12137,1.12141,179,0,0,1,-1,1414136700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12144,1.1216,1.12117,1.12129,149,0,0,1,-1,1414137600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12126,1.12155,1.121,1.12148,266,0,0,1,-1,1414138500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.12146,1.12169,1.12108,1.12128,246,0,0,1,-1,1414139400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.12128,1.12176,1.12123,1.12129,146,0,0,1,-1,1414140300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.12125,1.12158,1.12118,1.12133,139,0,0,1,-1,1414141200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12132,1.12181,1.12132,1.12181,113,0,1,0,0,1414142100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12176,1.12207,1.12153,1.12158,118,0,0,1,-1,1414143000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.12164,1.12208,1.12149,1.1217,122,0,1,0,0,1414143900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12165,1.12219,1.12163,1.12166,144,0,1,0,0,1414144800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.12169,1.1222,1.12169,1.12205,92,0,1,0,0,1414145700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.122,1.12208,1.12152,1.12152,117,0,0,1,-1,1414146600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12157,1.12157,1.12112,1.12114,73,0,0,1,-1,1414147500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12116,1.12134,1.12115,1.1213,58,0,0,1,-1,1414148400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1.12135,1.12166,1.12133,1.12143,93,0,0,1,-1,1414149300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.12147,1.12168,1.12143,1.12146,40,0,0,1,-1,1414150200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.12144,1.12144,1.12057,1.12071,150,0,0,1,-1,1414151100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12063,1.1213,1.12045,1.1208,205,0,0,1,-1,1414152000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12073,1.12107,1.12009,1.12033,344,0,0,1,-1,1414152900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12031,1.12195,1.12014,1.12126,617,0,1,0,0,1414153800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.12123,1.12164,1.12023,1.12058,552,0,0,1,-1,1414154700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1.1206,1.12091,1.11939,1.11942,386,0,0,1,-1,1414155600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.11938,1.12019,1.11938,1.11997,370,0,0,1,-1,1414156500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.11997,1.12066,1.11994,1.12034,288,0,1,0,0,1414157400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12032,1.12064,1.11973,1.12041,301,0,1,0,0,1414158300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.12043,1.12239,1.12006,1.12188,840,1,0,0,1,1414159200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12183,1.12269,1.1217,1.12236,383,1,0,0,1,1414160100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12237,1.12282,1.12206,1.12234,403,1,0,0,1,1414161000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.12237,1.12293,1.1222,1.12249,293,1,0,0,1,1414161900,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12248,1.1225,1.12158,1.12208,203,1,0,0,1,1414162800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12206,1.12217,1.12165,1.12173,123,0,1,0,0,1414163700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.12179,1.12193,1.12054,1.12101,167,0,1,0,0,1414164600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12107,1.12131,1.12077,1.12113,163,0,1,0,0,1414165500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1.12118,1.12239,1.12116,1.12226,360,1,0,0,1,1414166400,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12224,1.12272,1.12187,1.12251,173,1,0,0,1,1414167300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12247,1.12279,1.12226,1.12238,184,1,0,0,1,1414168200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12241,1.12347,1.12241,1.12339,156,1,0,0,1,1414169100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12343,1.12393,1.12325,1.12334,301,1,0,0,1,1414170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12334,1.12337,1.12291,1.12313,127,1,0,0,1,1414170900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1231,1.12328,1.1231,1.12319,40,1,0,0,1,1414171800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.12322,1.12325,1.12257,1.12289,110,1,0,0,1,1414172700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.12288,1.12335,1.12275,1.12297,123,1,0,0,1,1414173600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12303,1.12303,1.12267,1.12274,56,0,1,0,0,1414174500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.12276,1.12329,1.12275,1.12318,74,1,0,0,1,1414175400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12323,1.12337,1.12295,1.12295,58,1,0,0,1,1414176300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.123,1.12303,1.12235,1.12264,129,0,1,0,0,1414177200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12262,1.1229,1.12261,1.12287,91,0,1,0,0,1414178100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.12292,1.12327,1.12285,1.123,62,0,1,0,0,1414179000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12296,1.12335,1.12287,1.12319,104,1,0,0,1,1414179900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12313,1.12334,1.12295,1.1233,138,1,0,0,1,1414180800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.12328,1.12369,1.1232,1.12359,118,1,0,0,1,1414181700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12351,1.12415,1.12351,1.12378,294,1,0,0,1,1414182600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12378,1.12412,1.12303,1.12322,349,0,1,0,0,1414183500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
